City,2015 Population,2016 Population,2017 Population,2018 Population,2019 Population,2020 Population,2021 Population,2015 Price,2016 Price,2017 Price,2018 Price,2019 Price,2020 Price,2021 Price,2016 Population Change (%),2017 Population Change (%),2018 Population Change (%),2019 Population Change (%),2020 Population Change (%),2021 Population Change (%),2016 Price Change (%),2017 Price Change (%),2018 Price Change (%),2019 Price Change (%),2020 Price Change (%),2021 Price Change (%)
Monrovia,37164.0,37090.0,37138.0,37006.0,36816.0,37636.0,37999.0,581410.7,592106.9,635315.2,699641.7,715235.2,744583.1,841607.7,-0.19911742546550423,0.12941493664060394,-0.35543109483547847,-0.5134302545533157,2.2272924815297697,0.9645020724837922,1.839697824618651,7.29738160457173,10.125131588225814,2.2287836759872945,4.103251629673711,13.03072820213083
Montague,1518.0,1378.0,1385.0,1517.0,1469.0,1519.0,1446.0,129885.2,143961.0,158378.8,171947.7,180594.5,189880.5,238045.9,-9.22266139657444,0.5079825834542816,9.530685920577616,-3.1641397495056034,3.4036759700476518,-4.805793285055958,10.83710846193408,10.015073526857961,8.567371390615426,5.028738389638238,5.14190631497637,25.36616450873049
Montara,2903.0,2895.0,2909.0,2692.0,2504.0,2833.0,2879.0,823414.8,917313.9,977216.5,1102882.8,1119580.5,1129780.2,1277780.9,-0.2755769893213917,0.48359240069084625,-7.459608112753524,-6.983655274888559,13.138977635782748,1.6237204376985528,11.403620629602477,6.530218281877118,12.859617085876064,1.514004933253103,0.9110287290641408,13.099955194824616
Montclair,38025.0,38294.0,38613.0,38865.0,39155.0,40041.0,37871.0,321410.8,336861.2,377952.2,421180.4,429504.6,451921.2,529054.3,0.7074293228139382,0.8330286728991486,0.6526299432833502,0.7461726489129036,2.262801685608479,-5.4194450688044755,4.807056887945279,12.198199139586274,11.437478072624002,1.9763977620990798,5.219175766685627,17.067820673161613
Monte Rio,1005.0,981.0,1009.0,1156.0,977.0,1023.0,864.0,402625.1,444959.7,477201.2,537904.8,527348.4,521412.1,591566.7,-2.3880597014925375,2.854230377166157,14.568880079286423,-15.484429065743946,4.7082906857727735,-15.542521994134898,10.514645013438068,7.245937103966943,12.720755941099904,-1.9625034020889984,-1.1256884442998303,13.454731871393083
Monte Sereno,3508.0,3514.0,3551.0,3492.0,3479.0,3511.0,3502.0,2440999.9,2460143.2,2446257.5,2830508.0,2858538.3,2918190.9,3467921.6,0.17103762827822122,1.0529311326124076,-1.6615038017459869,-0.37227949599083615,0.9198045415349237,-0.25633722586157787,0.7842400976747389,-0.5644264935472124,15.707688172647401,0.990292201965153,2.086821785805707,18.83806504913713
Montebello,63530.0,63416.0,63468.0,63099.0,62742.0,62697.0,62828.0,432628.2,445076.1,484331.5,539256.3,562869.2,600664.5,675589.3,-0.179442782937195,0.08199823388419326,-0.5813953488372093,-0.5657775876004374,-0.07172229128813234,0.2089414166547044,2.8772742969598295,8.819929895134793,11.340331983362645,4.37878982591393,6.714757176267604,12.473652096969282
Montecito,9471.0,9193.0,8984.0,8611.0,8245.0,8210.0,8494.0,2974005.1,3190077.8,3222153.4,3279578.0,3221665.3,3146729.2,4086615.8,-2.9352761060078136,-2.2734689437615576,-4.1518254674977735,-4.250377424224829,-0.42449969678593086,3.459196102314251,7.265377587953689,1.0054801798250845,1.782180823544903,-1.765858290304429,-2.3260051253617076,29.868683965560162
Monterey,28283.0,28472.0,28671.0,28512.0,28352.0,28575.0,30014.0,705943.8,759916.6,803795.4,852767.5,879765.3,891308.0,1045014.2,0.6682459427924902,0.6989322843495364,-0.554567332845035,-0.5611672278338945,0.786540632054176,5.035870516185477,7.645481127534505,5.774159953868628,6.092607646174633,3.1659039538913065,1.312020376343549,17.245015191157258
Monterey Park,61085.0,61001.0,61056.0,60792.0,60439.0,60597.0,61153.0,537728.3,542792.1,590972.8,656631.1,676929.1,706522.5,790595.4,-0.13751330113775886,0.09016245635317455,-0.43238993710691825,-0.580668509014344,0.2614206059001638,0.9175371718071852,0.9417023429862125,8.87645564480398,11.110206764169167,3.0912334185816057,4.3717133744139565,11.899536108191887
Moorpark,35339.0,35594.0,36060.0,36274.0,36372.0,36443.0,36201.0,590609.9,621233.0,654202.3,679481.5,686363.7,705533.0,811455.5,0.7215823877302696,1.3092094173175255,0.5934553521907932,0.2701659590891548,0.19520510282634995,-0.664050709326894,5.184996052385843,5.307074801242054,3.8641258216303966,1.0128605414569718,2.792877886753051,15.01311774218924
Morada,4518.0,4783.0,4478.0,4068.0,3166.0,3419.0,3320.0,401104.1,433632.4,459119.3,498181.2,526658.1,547768.4,641128.0,5.865427180168216,-6.376750993100565,-9.15587315765967,-22.173058013765978,7.991156032849021,-2.895583503948523,8.109690227549418,5.877535903682466,8.508006524665817,5.7161731514557275,4.0083500092375015,17.043626466952087
Moreno Valley,200788.0,202061.0,203691.0,205034.0,207289.0,208751.0,208371.0,257531.6,277534.2,296810.3,326105.9,340801.7,362650.6,433353.2,0.6340020319939439,0.8066870895422669,0.6593320274337109,1.0998175912287718,0.705295505309013,-0.18203505611949164,7.7670468400771036,6.9454863580776625,9.870142646666924,4.50645020528607,6.41103022666846,19.496065910272875
Morgan Hill,40872.0,41839.0,43136.0,43876.0,44686.0,44789.0,45267.0,755209.2,805632.1,838797.2,963951.3,982396.3,1005008.1,1185149.0,2.365922881190057,3.0999784889696214,1.7155044510385755,1.8461117695323184,0.23049724746005462,1.0672263278930094,6.676679786210235,4.116655729085271,14.920662586856526,1.9134784091271,2.301698408269649,17.924323196997122
Morongo Valley,3242.0,3082.0,3231.0,3262.0,3090.0,3166.0,3159.0,117096.9,128029.3,148172.8,183468.6,196037.5,215122.4,285191.1,-4.9352251696483656,4.834523036988968,0.9594552770040236,-5.2728387492336,2.459546925566343,-0.22109917877447885,9.336199335763808,15.733507876712585,23.820701235314456,6.850709058661805,9.735331250398517,32.571549964113444
Morro Bay,10471.0,10519.0,10568.0,10592.0,10578.0,10592.0,10785.0,534083.0,572372.6,647973.1,682273.9,693182.9,712927.8,818305.9,0.45840893897431,0.4658237475045156,0.22710068130204392,-0.13217522658610273,0.13235016071090944,1.822129909365559,7.169222761256205,13.208266782861374,5.2935530811387155,1.5989179712136137,2.8484401447294823,14.7810339279798
Moss Beach,3704.0,3706.0,3915.0,3799.0,3604.0,3436.0,3227.0,859230.9,976663.7,1050004.0,1162181.5,1144025.8,1164554.0,1323471.4,0.05399568034557236,5.6395035078251485,-2.9629629629629632,-5.132929718346933,-4.661487236403995,-6.082654249126892,13.66719935235103,7.509268543511963,10.683530729406746,-1.5622086567373472,1.7943826092033897,13.646202752298297
Moss Landing,153.0,118.0,55.0,61.0,54.0,31.0,11.0,458192.9,516814.4,567369.7,598825.3,633023.2,677139.4,799366.6,-22.875816993464053,-53.38983050847458,10.909090909090908,-11.475409836065573,-42.592592592592595,-64.51612903225806,12.794065556231885,9.782099724775458,5.544109951588902,5.7108308550089495,6.969128461642492,18.05052253642307
Mount Shasta,3312.0,3285.0,3281.0,3284.0,3275.0,3250.0,3247.0,246639.4,267392.4,283674.0,306359.5,320031.4,324439.3,383216.3,-0.8152173913043478,-0.12176560121765602,0.09143553794574825,-0.2740560292326431,-0.7633587786259541,-0.0923076923076923,8.414308500588321,6.0890287083701615,7.997031804113172,4.462698235243243,1.3773335991405733,18.11648588811528
Mountain Ranch,1378.0,1170.0,1045.0,1306.0,1141.0,318.0,256.0,216911.1,254426.9,281870.9,293413.0,297750.0,290441.9,343601.4,-15.09433962264151,-10.683760683760683,24.976076555023923,-12.633996937212864,-72.12971078001753,-19.49685534591195,17.29547266138062,10.78659528532558,4.094817875843152,1.478121282969739,-2.454441645675895,18.3029721262669
Murphys,2091.0,2088.0,2070.0,2100.0,2188.0,1944.0,1928.0,297723.6,324143.7,346974.3,364299.7,379546.5,388801.9,460674.6,-0.1434720229555237,-0.8620689655172413,1.4492753623188406,4.190476190476191,-11.151736745886655,-0.823045267489712,8.87403618658381,7.043357621943594,4.993280482156755,4.185235398217453,2.4385417860525718,18.485686412540666
Murrieta,107507.0,108583.0,110043.0,111427.0,112941.0,114066.0,111096.0,362424.1,382798.0,405545.0,435863.3,444906.1,466008.0,571395.0,1.0008650599495845,1.344593536741479,1.2576901756586063,1.3587371103951467,0.9960953063989163,-2.603755720372416,5.621563245932052,5.942298549104227,7.47593978473412,2.0746871782964953,4.743000826466534,22.614847813771437
Muscoy,12417.0,13025.0,12968.0,13726.0,12562.0,11546.0,10925.0,154204.9,167048.3,200252.2,246547.0,265973.3,285032.8,340367.5,4.896512845292744,-0.4376199616122841,5.845157310302283,-8.48025644761766,-8.087884094889349,-5.378486055776892,8.328788514502454,19.876826043725092,23.118247889411446,7.879349576348521,7.165944852359241,19.413449960846616
Napa,79113.0,79567.0,79722.0,79516.0,79074.0,78294.0,79700.0,563644.9,618651.7,657009.8,690537.2,710625.5,727965.8,823446.6,0.5738627027163677,0.1948043786997122,-0.2583979328165375,-0.5558629709743951,-0.9864177858714622,1.795795335530181,9.759123164247548,6.200273918264525,5.1030289045916675,2.9090829574424157,2.4401460403545956,13.116110674430026
National City,60043.0,60349.0,60715.0,60896.0,61121.0,61342.0,56846.0,328163.1,366550.1,397873.0,426009.5,453219.6,476751.3,547881.3,0.5096347617540763,0.6064723524830569,0.29811413983364904,0.36948239621650025,0.36157785376548157,-7.3293991066479744,11.697536986943383,8.545325727642695,7.071728918524253,6.387204980170624,5.192118787448736,14.919728588050008
Needles,4942.0,4945.0,4984.0,4962.0,4965.0,4959.0,4921.0,76160.4,79507.7,95453.2,113968.6,107678.4,113449.3,156886.3,0.06070416835289356,0.788675429726997,-0.44141252006420545,0.06045949214026602,-0.12084592145015105,-0.7662835249042145,4.395066202383395,20.05529024232873,19.397359124681003,-5.5192395098299105,5.359384983432155,38.287587495030806
Nevada City,3101.0,3117.0,3112.0,3128.0,3144.0,3145.0,3097.0,366616.7,392647.9,421337.7,450988.0,458413.3,474410.9,560549.3,0.5159625927120284,-0.16041065126724416,0.5141388174807198,0.5115089514066496,0.031806615776081425,-1.5262321144674085,7.100385770751854,7.306749889659408,7.037181814017589,1.6464517902915352,3.4897765837073305,18.156918401326784
Newark,44207.0,44677.0,45554.0,46276.0,47171.0,48148.0,47815.0,642867.3,725307.7,786604.6,929569.7,921710.6,928267.7,1087178.1,1.0631800393602822,1.9629787138796249,1.5849321684155069,1.9340478865934825,2.0711878060672873,-0.6916175126692697,12.823859605240445,8.45115803954653,18.174963634842715,-0.8454556984807031,0.7114055105799995,17.119027194418177
Newcastle,1416.0,1249.0,1261.0,1167.0,1208.0,1360.0,1505.0,502571.2,541157.7,578727.6,624692.4,648233.1,681016.7,820908.1,-11.793785310734464,0.9607686148919135,-7.454401268834259,3.513281919451585,12.582781456953644,10.661764705882353,7.677817590820951,6.942504929709034,7.942389476499834,3.7683666393252024,5.0573782795108695,20.541552064729107
Newman,10667.0,10808.0,10951.0,11119.0,11317.0,11498.0,12154.0,203253.8,227821.5,250312.4,278787.8,298812.7,320314.1,380044.2,1.3218336926971033,1.3230940044411548,1.5341064742945851,1.780735677668855,1.5993637889900152,5.7053400591407195,12.0872032896802,9.872158685637658,11.375944619603342,7.1828465951523075,7.195611163782519,18.647352707857706
Newport Beach,86911.0,86813.0,86793.0,86280.0,85694.0,86694.0,85806.0,1899472.7,1881558.1,2053857.6,2288055.5,2228381.6,2310975.3,2692098.9,-0.1127590293518657,-0.023038024259039544,-0.5910614911340776,-0.6791840519239685,1.166942843139543,-1.0242923385701432,-0.9431354291114509,9.157277683851483,11.402830459132119,-2.6080617362646974,3.706443277040149,16.49189413664439
Nicasio,93.0,113.0,121.0,106.0,71.0,123.0,62.0,1111601.7,1211695.7,1237257.2,1294996.4,1306676.5,1323426.8,1637294.6,21.50537634408602,7.079646017699115,-12.396694214876034,-33.0188679245283,73.23943661971832,-49.59349593495935,9.004484250069067,2.1095643072761585,4.666709557236762,0.9019407312638162,1.281901067326155,23.716294697976497
Nice,2204.0,2260.0,2496.0,2393.0,2527.0,2407.0,2655.0,118118.4,142320.4,160643.5,178868.4,193364.7,199879.8,232555.6,2.540834845735027,10.442477876106194,-4.126602564102564,5.599665691600501,-4.748713889988128,10.303282093892813,20.489610424794105,12.874542230066814,11.34493459119105,8.104449975512733,3.3693326651658633,16.34772498271462
Nicolaus,213.0,205.0,185.0,166.0,148.0,124.0,136.0,303425.5,326711.6,370449.6,394954.4,403792.0,432353.3,499725.0,-3.755868544600939,-9.75609756097561,-10.27027027027027,-10.843373493975903,-16.216216216216218,9.67741935483871,7.674404425468517,13.387342230884977,6.614880944668329,2.2376254068824086,7.073270396639851,15.582557135564828
Nipomo,16727.0,16456.0,16706.0,17445.0,17601.0,18182.0,18440.0,510320.6,542739.6,596043.4,623089.6,628137.3,650135.3,737116.4,-1.6201351108985473,1.5192027224112785,4.42356039746199,0.8942390369733448,3.30094880972672,1.4189858101418986,6.3526732019048415,9.821247611193296,4.537622595938476,0.8101082091564472,3.5021005757817596,13.37892281806571
Norco,26966.0,26809.0,26711.0,26569.0,26670.0,27021.0,26176.0,440803.6,462236.9,486947.8,529050.4,547423.0,582887.1,682136.5,-0.5822146406586072,-0.365548882837853,-0.5316161880873049,0.38014227106778575,1.3160854893138358,-3.127197365012398,4.862324173396053,5.345938413830649,8.646224502913872,3.472750422266003,6.478372300761929,17.027208184912656
North San Juan,295.0,293.0,297.0,328.0,178.0,151.0,103.0,233949.1,261150.8,279099.6,302540.6,309105.0,323371.0,384569.2,-0.6779661016949152,1.3651877133105803,10.437710437710438,-45.73170731707317,-15.168539325842698,-31.788079470198678,11.627187281335976,6.872963820137633,8.398793835605641,2.1697583729258234,4.61526018666796,18.925073676984024
North Tustin,26454.0,26208.0,25364.0,24736.0,24705.0,25147.0,25708.0,822029.0,837938.2,911531.1,987654.7,990778.6,1051704.8,1217666.7,-0.9299160807439328,-3.22039072039072,-2.475950165589024,-0.12532341526520052,1.7891115158874722,2.230882411420845,1.9353575117179507,8.782616665524978,8.35117967999117,0.3162947536218907,6.1493253891434545,15.78027408451496
Norwalk,106659.0,106360.0,106404.0,105886.0,105304.0,104524.0,103330.0,360529.0,378145.3,418226.0,465805.6,484024.6,516759.5,594423.9,-0.28033264890914034,0.04136893569010906,-0.48682380361640537,-0.5496477343558166,-0.7407126035098381,-1.1423213807355248,4.886236613420831,10.599285512738096,11.376528479817127,3.911288314266724,6.763065348331475,15.029118961528528
Novato,54133.0,54790.0,55378.0,55523.0,55642.0,53781.0,53214.0,739786.9,803376.0,840163.7,896654.2,902374.7,915708.5,1063414.3,1.2136774241220698,1.0731885380543895,0.261836830510311,0.21432559479855195,-3.3445958089213184,-1.0542756735650136,8.5955969212215,4.579138535380688,6.723749193163189,0.6379828477912668,1.4776345125810872,16.130220479552175
Nuevo,7738.0,7634.0,7017.0,7033.0,7182.0,6999.0,7491.0,262050.5,289218.2,313217.5,349141.3,361606.4,385591.7,454634.0,-1.3440165417420522,-8.082263557767881,0.22801767136953113,2.1185838191383475,-2.5480367585630743,7.029575653664809,10.367352857559903,8.297990928648332,11.469282527317276,3.570216413812985,6.632985478133127,17.905546203406345
Oak Park,15087.0,14885.0,14440.0,13730.0,13853.0,13987.0,13561.0,747445.5,779770.3,819088.2,858448.4,870562.3,896020.5,1008070.7,-1.338901040631007,-2.989586832381592,-4.916897506925208,0.8958485069191552,0.9672995019129431,-3.0456852791878175,4.324703272680088,5.042241285670909,4.805367724745647,1.4111389805141488,2.9243398203666704,12.505316563627725
Oak View,4317.0,4472.0,4472.0,4720.0,4598.0,6557.0,6169.0,486430.6,527044.0,559436.3,588844.0,599222.9,627146.9,725890.5,3.5904563354181143,0.0,5.545617173524151,-2.584745762711864,42.605480643758156,-5.917340247064206,8.349269145485508,6.146033348259357,5.256666397943778,1.7625890728274423,4.66003552267445,15.74489166732706
Oakdale,21543.0,21796.0,22256.0,22599.0,22936.0,22932.0,23016.0,308037.8,330441.6,352912.3,378195.2,394152.9,416228.7,490523.6,1.1743953952559996,2.110478986970086,1.541157440690151,1.4912164255055533,-0.017439832577607256,0.3663003663003663,7.273068435107636,6.800203122125064,7.164074474026556,4.2194348315367325,5.600821407123983,17.849538006389267
Oakhurst,2632.0,2832.0,3605.0,3424.0,3446.0,5405.0,5272.0,229980.4,239997.3,253281.8,282040.2,297728.2,312826.2,367643.9,7.598784194528875,27.295197740112993,-5.020804438280167,0.6425233644859812,56.84852002321532,-2.4606845513413504,4.355545081233006,5.535270605127642,11.354309705632234,5.5623276398187205,5.07106817560446,17.52337240295091
Oakland,408073.0,412040.0,417442.0,421042.0,425097.0,422575.0,437548.0,538309.2,625808.6,681292.5,752277.4,755045.9,793065.9,900794.5,0.9721299865465247,1.3110377633239492,0.8623952549096641,0.963086817942153,-0.5932763581017979,3.543276341477844,16.25448719806387,8.86595358389131,10.419151832729705,0.36801584096504825,5.035455460389891,13.583814409370012
Oakley,38243.0,38968.0,39950.0,40669.0,41324.0,41656.0,42996.0,363863.1,406894.6,442801.1,482504.3,496278.3,521852.3,631611.4,1.8957717752268388,2.5200164237322933,1.7997496871088863,1.6105633283336203,0.8034072209853838,3.2168235068177453,11.826288513454648,8.824521141347171,8.966373389768005,2.854689585149811,5.153157008879897,21.032598687406388
Occidental,1159.0,898.0,892.0,833.0,823.0,876.0,1126.0,548954.8,614322.1,663526.9,736359.4,730715.4,749641.4,864887.2,-22.519413287316652,-0.6681514476614699,-6.614349775784753,-1.2004801920768309,6.439854191980558,28.538812785388128,11.90759239194191,8.00960929128222,10.976570806699772,-0.7664735453910142,2.590064476539019,15.373457229016424
Oceano,7857.0,8262.0,7788.0,7678.0,7487.0,7601.0,7371.0,348989.1,378393.3,425468.0,451897.7,462846.5,476934.2,547485.4,5.154639175257731,-5.737109658678286,-1.4124293785310735,-2.4876269861943214,1.5226392413516763,-3.0259176424154717,8.425535353396429,12.440680107179492,6.211912529261898,2.4228492422068064,3.0437088754046995,14.792648545648438
Oceanside,173050.0,173829.0,174811.0,175389.0,175622.0,175694.0,174461.0,434629.6,465258.4,501100.5,530271.4,539871.5,572606.3,682168.5,0.4501589136087836,0.5649229990392858,0.3306428085189147,0.13284755600408235,0.04099714158818371,-0.7017883365396655,7.047104016845619,7.703697558174119,5.8213671708569485,1.8104125547785486,6.06344287483226,19.133949451831032
Oildale,33842.0,34277.0,34496.0,34723.0,34763.0,35520.0,34350.0,128418.8,136066.5,143231.3,155252.2,166422.8,178076.3,207315.8,1.2853850245257372,0.6389123902325174,0.6580473098330242,0.11519741957780145,2.177602623478986,-3.2939189189189184,5.955280690989167,5.265660540985465,8.392648813492599,7.195131534367935,7.002345832422001,16.41964708386237
Ojai,7587.0,7581.0,7594.0,7555.0,7534.0,7613.0,7640.0,621971.6,665493.7,700557.8,741217.3,757297.1,792878.1,953972.4,-0.07908264136022143,0.17148133491623796,-0.5135633394785357,-0.27796161482461945,1.0485797717016192,0.3546565086037042,6.9974416838325055,5.268885340312026,5.803875140637931,2.1693773202541187,4.698420210509191,20.31766295474677
